phage_id,host_id,label,prob
JF974294,NZ_CP026219,1,0.93207264
JQ312117,NC_015508,1,0.7257541000000001
NC_021068,NC_006840,1,0.985657
HG428758,NZ_CP016980,1,0.9372226
JF773396,NC_022793,1,0.8235703999999999
NC_019550,NC_022793,1,0.59445435
HQ377373,NC_022793,1,0.59445435
JQ867100,NC_009654,1,0.8631867
AY940168,NZ_CP007753,1,0.9931142
KC542353,NZ_CP013188,1,0.9647181999999999
JF974296,NZ_CP022523,1,0.95135945
HM588722,NZ_CP022523,1,0.69889176
JF974295,NC_021662,1,0.42598158
JF974308,NZ_CP017784,1,0.13834092
JF974307,NZ_CP015043,1,0.7790552
HQ317387,NZ_CP018081,1,0.27315608
FJ591094,NZ_CP018081,1,0.30464903
EF372997,NC_019681,1,0.04332055
GU071108,NC_019681,1,0.14926313
HQ634189,NC_019681,1,0.28219292
HQ634188,NC_019681,1,0.7494187
HQ634187,NC_019681,1,0.8638531999999999
HQ317291,NC_019681,1,0.36223483
HQ317290,NC_019681,1,0.19972607
HQ317385,NC_019681,1,0.23081958
JF974289,NC_019681,1,0.23081958
KF156339,NC_019681,1,0.08560385599999999
HQ317292,NC_019681,1,0.24847707
HQ634177,NC_019681,1,0.15913047
HQ634178,NC_019681,1,0.0667164
HQ317383,NC_019681,1,0.09194193
JF974288,NC_019681,1,0.23081958
JF974293,NC_019681,1,0.59287304
KF156338,NC_019681,1,0.38442335
KF156340,NC_019681,1,0.07360051599999999
HQ317389,NC_019681,1,0.45218915
HQ633071,NC_019681,1,0.08063258
AJ630128,NC_019681,1,0.1097031
AF338467,NC_019681,1,0.08906865
JF974292,NC_019681,1,0.53428996
GU071096,NC_019681,1,0.60173154
GU071097,NC_019681,1,0.5030395999999999
JQ245707,NC_019681,1,0.30661875
GU071106,NC_019681,1,0.68967795
GU071098,NC_019681,1,0.2597596
HQ316603,NC_019681,1,0.09499858
HQ317391,NC_019681,1,0.12143642
KC310806,NC_019681,1,0.12840171
GU071107,NC_019681,1,0.23060177
GU071105,NC_019681,1,0.5469626
HQ615693,NC_019681,1,0.40707308
GU071094,NC_019681,1,0.22547495
HQ634190,NC_019681,1,0.71147513
HQ634191,NC_019681,1,0.1067677
GU071095,NC_019681,1,0.33180016
HQ316583,NC_019681,1,0.11728322
HQ317388,NC_019681,1,0.6683241
HM480106,NC_019681,1,0.029996695
GU936715,NC_019681,1,0.0035687721999999996
GU936714,NC_019681,1,0.78992844
NC_005809,NZ_CP020649,1,0.92363256
NC_020479,NZ_AP014928,1,0.94258034
NC_021772,NZ_CP015923,1,0.35774195
NC_021782,NZ_CP015923,1,0.85904086
NC_022091,NZ_CP012584,1,0.78137094
NC_021801,NZ_CP026063,1,0.9997993000000001
NC_021776,NZ_CP013250,1,0.74182445
NC_019419,NZ_CP024888,1,0.37027544
NC_022746,NZ_CP012584,1,0.8517966999999999
NC_022747,NC_009457,1,0.5679868
NC_022749,NC_004851,1,0.99237823
NC_022758,NZ_CP026063,1,0.9229934000000001
NC_022791,NC_017591,1,0.9648926999999999
NC_021773,NZ_CP026063,1,0.97747463
NC_022917,NZ_CP012688,1,0.8343497999999999
NC_022914,NZ_CP014058,1,0.8846706
NC_022916,NZ_CP007779,1,0.7976558000000001
NC_003525,NZ_CP024888,1,0.7153297
NC_022966,NZ_CP012584,1,0.97381604
NC_022967,NZ_CP012584,1,0.9594259
NC_022970,NZ_CP012584,1,0.9951401
NC_022974,NZ_CP012584,1,0.9889726999999999
NC_022986,NZ_CP012584,1,0.8807299999999999
NC_015294,NZ_CP012584,1,0.3869484
NC_022750,NZ_CP024888,1,0.19013925
NC_023009,NZ_CP026063,1,0.07216068
NC_012223,NZ_CP024888,1,0.26790118
NC_020081,NZ_AP014928,1,0.7331392
NC_021331,NC_004851,1,0.1940389
NC_022765,NZ_AP014928,1,0.71418333
NC_022766,NZ_AP014928,1,0.88374674
NC_022767,NZ_CP010587,1,0.9010074
NC_022770,NZ_CP010587,1,0.17563114
NC_022771,NZ_CP010053,1,0.114901386
NC_022773,NZ_AP014928,1,0.94975406
NC_020205,NZ_CP022265,1,0.13391033
NC_019933,NZ_CP022265,1,0.6117654
NC_022761,NZ_CP010053,1,0.5513628
NC_022762,NC_017469,1,0.70488524
NC_008265,NZ_CP013045,1,0.27350906
NC_013597,NZ_CP012959,1,0.9770684999999999
NC_017732,NZ_CP008814,1,0.54543895
NC_018285,NZ_CP014144,1,0.601661
NC_023503,NZ_CP017064,1,0.9978720999999999
NC_023499,NZ_CP026063,1,0.9990631
NC_023500,NZ_CP026063,1,0.99884653
NC_023502,NZ_CP025506,1,0.9321690999999999
NC_023560,NC_008528,1,0.98484355
NC_023571,NC_008528,1,0.9714370000000001
NC_023573,NZ_CP026063,1,0.9415018
NC_023583,NZ_CP012584,1,0.95325047
NC_023601,NZ_CP013183,1,0.60194224
NC_023608,NZ_CP015923,1,0.86884785
NC_023610,NC_013973,1,0.33883396
NC_023555,NZ_CP020466,1,0.6464658000000001
NC_023561,NZ_CP029718,1,0.053650558
NC_023569,NZ_CP013250,1,0.0948961
NC_023570,NZ_CP024419,1,0.09545623
NC_023581,NZ_CP024419,1,0.5861123
NC_023588,NC_011071,1,0.9807684999999999
NC_023590,NZ_CP024419,1,0.09105849
NC_023591,NC_018150,1,0.9879412000000001
NC_023593,NZ_CP024888,1,0.35236162
NC_023594,NC_017566,1,0.3033165
NC_023549,NC_010408,1,0.45926875
NC_023605,NZ_CP013488,1,0.89380735
NC_023612,NC_006509,1,0.1797626
NC_023614,NC_014230,1,0.9160345
NC_023574,NZ_LT599053,1,0.83940727
NC_022096,NZ_CP012584,1,0.9560679
NC_023694,NC_014659,1,0.8135124
NC_023706,NC_014659,1,0.9792755999999999
NC_023715,NZ_CP009714,1,0.31271409999999994
NC_023717,NC_017933,1,0.7735866
NC_023722,NC_014659,1,0.87951684
NC_023735,NC_014659,1,0.89930016
NC_023736,NZ_CP012688,1,0.6127187
NC_021867,NC_009613,1,0.9999546
NC_023865,NZ_CP020350,1,0.94998574
NC_022982,NZ_CP006697,1,0.0018163302
NC_023596,NZ_CP012584,1,0.93310416
NC_022774,NZ_CP010587,1,0.98866487
NC_021783,NZ_CP015923,1,0.6264935
NC_022764,NZ_CP010587,1,0.106533475
NC_024123,NZ_CP012584,1,0.91850764
NC_024121,NZ_CP018928,1,0.6465048000000001
NC_024134,NZ_CP024888,1,0.9521198000000001
NC_024139,NZ_CP024888,1,0.42159143
NC_024140,NZ_CP012584,1,0.98115826
NC_024142,NZ_CP024888,1,0.739513
NC_024146,NZ_CP024888,1,0.62762386
NC_024124,NZ_CP024888,1,0.18383783
NC_024204,NZ_CP015923,1,0.90481895
NC_019405,NZ_CP023313,1,0.99721175
NC_021342,NZ_CP020466,1,0.9072853000000001
NC_023558,NC_013285,1,0.18767981
NC_005880,NZ_CP026063,1,0.9884376
NC_023863,NZ_CP022100,1,0.6146455
NC_023597,NC_018289,1,0.95942545
NC_023604,NC_018289,1,0.9641951999999999
NC_023606,NC_018289,1,0.97893035
NC_024330,NZ_CP012584,1,0.99635565
NC_024357,NC_017591,1,0.07550181
NC_024360,NZ_CP015985,1,0.46578655
NC_024361,NC_017591,1,0.6970873000000001
NC_024364,NZ_CP015985,1,0.30137235
NC_024365,NZ_CP013183,1,0.96638906
NC_024370,NC_017591,1,0.96585333
NC_024354,NC_017933,1,0.96857464
NC_024356,NZ_LN999990,1,0.3466862
NC_024358,NC_014000,1,0.17629531
NC_024359,NZ_CP015985,1,0.21639545
NC_024362,NZ_CP013183,1,0.45646850000000005
NC_024367,NC_009959,1,0.23341665
NC_024369,NC_009457,1,0.53104424
NC_024375,NZ_CP015985,1,0.49167892
NC_024381,NZ_CP012584,1,0.18602945
NC_024379,NZ_CP024888,1,0.21233985
NC_024383,NZ_CP015985,1,0.3804608
NC_024384,NZ_CP015985,1,0.6996616999999999
NC_024387,NZ_CP015985,1,0.65382135
NC_024391,NZ_CP026063,1,0.99365306
NC_024392,NZ_CP015985,1,0.34799746
NC_012753,NZ_CP017064,1,0.95484835
NC_007924,NZ_CP021427,1,0.99706477
NC_018277,NC_022737,1,0.9667849000000001
NC_018274,NZ_CP012584,1,0.998376
NC_018276,NC_014230,1,0.93349993
NC_018278,NZ_CP007779,1,0.3429083
NC_018283,NZ_CP007779,1,0.9982658000000001
NC_018282,NZ_CP012584,1,0.57875234
NC_018452,NZ_CP013442,1,0.8222805000000001
NC_018454,NC_017933,1,0.99993956
NC_001884,NZ_CP010053,1,0.9689605
NC_001895,NZ_CP024888,1,0.74408627
NC_001954,NZ_CP024888,1,0.9682405000000001
NC_000924,NZ_CP024888,1,0.7500481
NC_000866,NZ_CP024888,1,0.5970316
NC_000871,NZ_CP017064,1,0.9786148000000001
NC_002166,NZ_CP024888,1,0.82524955
NC_002185,NZ_CP017064,1,0.8708226
NC_002214,NZ_CP017064,1,0.8705021999999999
NC_001421,NZ_CP024888,1,0.17972784
NC_001447,NZ_LS483439,1,0.96467906
NC_001697,NZ_LS483411,1,0.99890804
NC_001901,NZ_CP024888,1,0.67424124
NC_001956,NC_009457,1,0.9870336
NC_000929,NZ_CP024888,1,0.37024054
NC_002656,NC_018289,1,0.9839048
NC_002666,NZ_LT599053,1,0.9685344000000001
NC_002669,NZ_LT599053,1,0.7082096
NC_002671,NZ_LT599053,1,0.9895698
NC_002730,NZ_CP024888,1,0.6072783
NC_002747,NZ_LT599053,1,0.8007161
NC_002703,NZ_LT599053,1,0.9258139000000001
NC_000872,NZ_CP017064,1,0.98402554
NC_002486,NZ_CP026063,1,0.9985613000000001
NC_002661,NZ_CP026063,1,0.99578565
NC_002670,NZ_LT599053,1,0.9966248
NC_003288,NZ_CP026063,1,0.9990226999999999
NC_003291,NZ_CP015985,1,0.81756616
NC_003313,NC_009457,1,0.97406286
NC_003157,NZ_LS483386,1,0.99991906
NC_003324,NZ_CP009146,1,0.9991359000000001
NC_003387,NZ_CP009493,1,0.68533075
NC_003444,NC_004851,1,0.992168
NC_003524,NZ_CP013045,1,0.13682145
NC_001900,NZ_CP010337,1,0.88475984
NC_001416,NZ_CP024888,1,0.8341371
NC_004165,NZ_CP010053,1,0.5348835999999999
NC_004167,NZ_CP010053,1,0.99603575
NC_004302,NZ_LT599053,1,0.8495376
NC_004303,NZ_CP017064,1,0.9868998999999999
NC_004313,NZ_CP015923,1,0.9787634
NC_003315,NZ_LS483411,1,0.97410077
NC_004615,NZ_CP026063,1,0.9998516
NC_004616,NZ_CP026063,1,0.98855644
NC_004617,NZ_CP026063,1,0.99709547
NC_004629,NZ_CP012584,1,0.004454090999999999
NC_004665,NC_010501,1,0.46998182
NC_004679,NZ_CP026063,1,0.9210434000000001
NC_004745,NZ_CP009714,1,0.55839586
NC_004746,NZ_LT599053,1,0.7500624
NC_004813,NZ_CP024888,1,0.9870264000000001
NC_004902,NZ_CP019089,1,0.9662821
NC_004913,NZ_CP024888,1,0.7826265
NC_004996,NZ_CP014326,1,0.9995473
NC_005066,NZ_CP024888,1,0.34734994
NC_005091,NZ_CP013442,1,0.99480236
NC_004914,NZ_CP024888,1,0.7826265
NC_005260,NZ_CP007566,1,0.65303457
NC_003907,NZ_CP013250,1,0.17229918
NC_004466,NZ_CP012584,1,0.9269651
NC_003309,NZ_CP004386,1,0.8138261999999999
NC_004066,NZ_LT599053,1,0.9885999
NC_004777,NZ_CP009714,1,0.55536836
NC_005262,NZ_CP013442,1,0.9883455
NC_003298,NZ_CP024888,1,0.25525823
NC_002668,NZ_LT599053,1,0.96379715
NC_005354,NZ_CP016630,1,0.7261693
NC_005355,NZ_CP016630,1,0.9804181000000001
NC_005356,NZ_CP026063,1,0.97928876
NC_005357,NZ_CP020649,1,0.92363256
NC_005808,NZ_CP020649,1,0.92363256
NC_005822,NZ_LT599053,1,0.93919605
NC_005884,NZ_CP012584,1,0.55667144
NC_005887,NZ_CP013442,1,0.96892047
NC_005891,NC_009457,1,0.5296933000000001
NC_003085,NC_008095,1,0.98713857
NC_002321,NZ_CP026063,1,0.97466767
NC_001942,NC_011025,1,0.99977726
NC_002667,NZ_LT599053,1,0.9894014999999999
NC_005284,NZ_CP008892,1,0.99274
NC_005342,NZ_CP013442,1,0.9943071
NC_001609,NZ_CP024888,1,0.60264367
NC_003278,NZ_CP012584,1,0.9989041
NC_005083,NZ_CP013250,1,0.87722135
NC_004735,NC_015967,1,0.4854977
NC_001604,NZ_CP024888,1,0.12092015
NC_005879,NC_009457,1,0.65187955
NC_005893,NC_010999,1,0.93005097
NC_002371,NZ_CP015923,1,0.5573975
NC_005345,NZ_CP018075,1,0.9392296999999998
NC_005857,NZ_CP017929,1,0.93690974
NC_005833,NZ_CP024888,1,0.33820915
NC_005344,NC_004851,1,0.84628373
NC_002484,NZ_CP012584,1,0.9675059000000001
NC_004740,NZ_CP026063,1,0.92125875
NC_004585,NZ_LS483386,1,0.98900723
NC_004586,NZ_LS483386,1,0.99212414
NC_004587,NZ_LS483386,1,0.999951
NC_004588,NZ_LS483386,1,0.98725337
NC_004589,NZ_LS483386,1,0.9996716999999998
NC_004584,NZ_LS483386,1,0.99778545
NC_006548,NZ_CP012584,1,0.99193794
NC_006565,NZ_CP016071,1,0.5284446999999999
NC_001825,NC_017591,1,0.93749934
NC_004166,NZ_CP010053,1,0.9830777
NC_000896,NZ_CP021427,1,0.9905226999999999
NC_003216,NZ_CP015985,1,0.68462986
NC_001271,NC_008791,1,0.014478043999999999
NC_002167,NZ_CP024888,1,0.87195045
NC_003356,NZ_CP024888,1,0.9165841999999998
NC_003050,NC_017591,1,0.9665663000000001
NC_004112,NC_010999,1,0.9988700999999999
NC_005294,NC_017591,1,0.98830044
NC_002072,NZ_CP017064,1,0.8819776
NC_006552,NZ_CP012584,1,0.9981121999999999
NC_004928,NZ_CP024888,1,0.3042882
NC_006936,NZ_CP016071,1,0.9445928
NC_005045,NZ_CP012584,1,0.9787921
NC_005069,NC_008791,1,0.95728934
NC_002796,NZ_LT599053,1,0.9947267
NC_007021,NZ_CP026063,1,0.6099836
NC_007019,NZ_CP017064,1,0.8612189
NC_007024,NC_007506,1,0.65283895
NC_007050,NZ_CP026063,1,0.9999113000000002
NC_007066,NZ_CP026063,1,0.9169792
NC_007045,NZ_CP026063,1,0.82225746
NC_007046,NZ_CP026063,1,0.7767135000000001
NC_007048,NZ_CP026063,1,0.9999056000000001
NC_007049,NZ_CP026063,1,0.9999161
NC_007051,NZ_CP026063,1,0.99137974
NC_007052,NZ_CP026063,1,0.9996997
NC_007053,NZ_CP026063,1,0.96850586
NC_007054,NZ_CP026063,1,0.95632845
NC_007055,NZ_CP026063,1,0.9487131
NC_007056,NZ_CP026063,1,0.9450886999999999
NC_007057,NZ_CP026063,1,0.9991504000000001
NC_007058,NZ_CP026063,1,0.99981374
NC_007059,NZ_CP026063,1,0.99800295
NC_007060,NZ_CP026063,1,0.9997956
NC_007061,NZ_CP026063,1,0.9982873999999999
NC_007062,NZ_CP026063,1,0.9996951999999999
NC_007063,NZ_CP026063,1,0.9997627
NC_007064,NZ_CP026063,1,0.99961925
NC_007065,NZ_CP026063,1,0.9994179
NC_007145,NZ_CP008892,1,0.9827315000000001
NC_007291,NZ_CP024888,1,0.6387438
NC_007457,NC_007323,1,0.779251
NC_007456,NZ_CP024888,1,0.36698437
NC_007501,NC_021723,1,0.9941167999999999
NC_007581,NZ_CP013844,1,0.95054984
NC_007603,NZ_CP024888,1,0.6378081999999999
NC_007623,NZ_CP012584,1,0.49255649999999995
NC_007637,NZ_CP024888,1,0.17653953
NC_007709,NZ_CP019089,1,0.22424051
NC_007710,NZ_CP019089,1,0.9601644
NC_007734,NC_007323,1,0.23649788
NC_007804,NZ_CP024888,1,0.53565556
NC_007814,NC_007323,1,0.18303154
NC_007805,NZ_CP012584,1,0.97210985
NC_007806,NZ_CP012584,1,0.21571119
NC_007807,NZ_CP012584,1,0.46598336
NC_007808,NZ_CP012584,1,0.16150542
NC_007809,NZ_CP012584,1,0.45721346
NC_007810,NZ_CP012584,1,0.9074051
NC_007917,NZ_CP010888,1,0.9867872999999999
NC_017865,NZ_CP012584,1,0.96600527
NC_017864,NZ_CP012584,1,0.2833902
NC_017969,NZ_CP024888,1,0.12076623
NC_017968,NZ_CP026063,1,0.9975879000000001
NC_017984,NZ_CP024419,1,0.7748626000000001
NC_017978,NZ_CP013045,1,0.08851522
NC_017974,NC_017933,1,0.92397183
NC_017980,NZ_CP013045,1,0.21081358
NC_018083,NZ_CP013045,1,0.20908490000000002
NC_018084,NZ_CP013045,1,0.22722754
NC_008201,NZ_CP023043,1,0.99994075
NC_008364,NZ_LT599053,1,0.74722683
NC_008464,NZ_CP024888,1,0.90820634
NC_008562,NZ_CP020771,1,0.6527877
NC_008583,NZ_CP026063,1,0.99988306
NC_008689,NZ_CP026063,1,0.9907142
NC_008694,NZ_CP009714,1,0.35925645
NC_008720,NZ_CP024888,1,0.48121727
NC_008721,NZ_CP025419,1,0.99979407
NC_008798,NZ_CP026063,1,0.9996835999999999
NC_008799,NZ_CP026063,1,0.9995453000000001
NC_009014,NC_013973,1,0.5069889
NC_009016,NZ_CP013250,1,0.1354987
NC_009015,NC_010553,1,0.59133387
NC_009018,NZ_LS483367,1,0.9649314
NC_009231,NZ_CP010888,1,0.9998684000000001
NC_009236,NZ_CP008892,1,0.9925620999999999
NC_009234,NZ_CP004386,1,0.9792029000000001
NC_009237,NZ_CP004386,1,0.963304
NC_009382,NZ_CP012688,1,0.9976646999999998
NC_009447,NZ_CP013442,1,0.83191943
NC_009514,NZ_CP024888,1,0.8300867000000001
NC_009541,NC_018707,1,0.95769995
NC_009543,NZ_CP019089,1,0.1669173
NC_009540,NZ_CP024888,1,0.39107212
NC_009554,NC_017469,1,0.84586185
NC_009604,NZ_CP007779,1,0.9752235999999999
NC_009761,NZ_CP026063,1,0.9943393
NC_009762,NZ_CP026063,1,0.9692559999999999
NC_009763,NZ_CP026063,1,0.98970795
NC_009817,NZ_LT599053,1,0.6663226
NC_009819,NC_011134,1,0.77404994
NC_009820,NC_018289,1,0.99486685
NC_009821,NZ_CP024888,1,0.8214872
NC_009810,NZ_CP015985,1,0.77531785
NC_009812,NZ_CP015985,1,0.8445521999999999
NC_009813,NZ_CP015985,1,0.611362
NC_009814,NZ_CP015985,1,0.14148955
NC_009815,NZ_CP015985,1,0.47981480000000004
NC_009875,NZ_CP026063,1,0.9565339
NC_009935,NZ_CP012584,1,0.9657308000000001
NC_009936,NZ_CP012584,1,0.90012926
NC_010106,NZ_CP024888,1,0.3616844
NC_010105,NZ_CP024888,1,0.8214290999999999
NC_010116,NZ_CP012584,1,0.5377057
NC_010147,NZ_CP026063,1,0.99905914
NC_010179,NZ_CP016630,1,0.15905465
NC_010275,NC_009457,1,0.59608835
NC_010324,NZ_CP024888,1,0.35564917
NC_010325,NZ_CP012584,1,0.73001313
NC_010326,NZ_CP012584,1,0.7219156999999999
NC_010353,NZ_CP017064,1,0.9153054
NC_010355,NZ_CP007798,1,0.9670502000000001
NC_010495,NZ_CP015923,1,0.8258504000000001
NC_010237,NZ_CP024888,1,0.76198727
NC_010576,NZ_LT599053,1,0.36702952
NC_010762,NC_018289,1,0.9917011999999998
NC_010763,NC_018289,1,0.9858818000000001
NC_010808,NZ_CP026063,1,0.99989784
NC_010807,NZ_CP015923,1,0.86280644
NC_010945,NZ_CP017295,1,0.98859274
NC_011040,NZ_CP024888,1,0.14351583
NC_011042,NZ_CP024888,1,0.4127338
NC_011045,NZ_CP024888,1,0.39344212
NC_011044,NC_018289,1,0.7366264
NC_011039,NC_018289,1,0.85386324
NC_011048,NZ_CP010053,1,0.48800653
NC_011085,NZ_CP025933,1,0.8143476
NC_011105,NZ_CP012584,1,0.9879825000000001
NC_011107,NZ_CP012584,1,0.9948959999999999
NC_011104,NC_021723,1,0.98880404
NC_011165,NZ_CP012584,1,0.9072853000000001
NC_011166,NZ_CP012584,1,0.9851798
NC_011201,NZ_CP012688,1,0.7274055
NC_011222,NZ_LN877293,1,0.30118227
NC_011318,NZ_CP013045,1,0.09753110000000001
NC_011344,NZ_CP026063,1,0.9594069
NC_011357,NZ_CP024888,1,0.84195
NC_011356,NZ_CP024888,1,0.94215786
NC_011373,NZ_CP012584,1,0.9935004000000001
NC_011398,NZ_CP010888,1,0.9995078000000002
NC_011399,NZ_CP012688,1,0.977815
NC_011523,NC_007323,1,0.20127118
NC_011589,NC_011071,1,0.988667
NC_011611,NZ_CP012584,1,0.99843985
NC_011612,NZ_CP026063,1,0.8634226999999999
NC_011613,NZ_CP012584,1,0.9822396999999999
NC_011614,NZ_CP026063,1,0.9997625
NC_011756,NZ_CP012584,1,0.9521584999999999
NC_011802,NZ_CP015923,1,0.97760826
NC_011810,NZ_CP012584,1,0.87558794
NC_011811,NC_013973,1,0.12293216
NC_011976,NZ_CP015923,1,0.98620635
NC_012027,NC_018289,1,0.9224091
NC_012093,NZ_CP013183,1,0.8605026
NC_012418,NZ_CP012584,1,0.99159396
NC_012662,NZ_CP013250,1,0.42995065
NC_012663,NZ_LT599053,1,0.84530765
NC_012697,NC_006569,1,0.5338533000000001
NC_012740,NZ_CP024888,1,0.91027683
NC_012741,NZ_CP024888,1,0.8585354
NC_012742,NC_007506,1,0.056250837000000005
NC_012749,NZ_CP024888,1,0.8577526
NC_012743,NZ_CP007779,1,0.94478095
NC_012756,NZ_CP023507,1,0.99599886
NC_012784,NZ_CP026063,1,0.99514633
NC_013059,NZ_CP015923,1,0.9896913
NC_013195,NZ_CP026063,1,0.9989968000000001
NC_013594,NZ_CP024888,1,0.87339765
NC_013598,NZ_CP017064,1,0.88560116
NC_013599,NZ_CP006697,1,0.19987465
NC_013638,NC_016830,1,0.99767035
NC_013647,NZ_CP028786,1,0.5146788
NC_013649,NZ_CP028786,1,0.48273224
NC_013648,NZ_CP008814,1,0.4303424
NC_013646,NZ_CP008814,1,0.51662487
NC_013645,NZ_CP017064,1,0.88337654
NC_013643,NZ_CP008814,1,0.48437070000000004
NC_013696,NZ_CP008814,1,0.8682219000000001
NC_013697,NC_010002,1,0.9558690000000001
NC_013698,NC_010408,1,0.95026374
NC_013692,NZ_CP012584,1,0.9910396
NC_013691,NZ_CP012584,1,0.9764598
NC_014036,NZ_CP028786,1,0.9334148999999999
NC_014229,NC_004719,1,0.685964
NC_014260,NZ_CP024888,1,0.7213173
NC_014460,NZ_CP026063,1,0.9995881
NC_014467,NZ_CP024888,1,0.3059432
NC_014792,NZ_CP024888,1,0.9032711999999999
NC_014900,NZ_CP015923,1,0.9516488999999999
NC_006940,NZ_CP015923,1,0.9332666999999999
NC_017973,NC_018289,1,0.9901468000000001
NC_009235,NZ_CP008892,1,0.9721361999999999
NC_011038,NZ_CP009714,1,0.37471834
NC_015157,NC_009457,1,0.9701877
NC_015158,NC_009457,1,0.84560126
NC_015159,NC_009457,1,0.97662044
NC_015210,NC_014159,1,0.009697983
NC_015249,NZ_CP024888,1,0.16151051
NC_015262,NZ_CP010888,1,0.8938415000000001
NC_015263,NZ_LT599053,1,0.8978393
NC_015264,NC_016830,1,0.98993605
NC_015265,NZ_CP007779,1,0.9888892
NC_015266,NC_010553,1,0.9195846999999999
NC_015271,NZ_CP015923,1,0.887432
NC_015273,NZ_CP007779,1,0.8239273000000001
NC_015274,NC_017591,1,0.87655514
NC_015296,NZ_CP015923,1,0.47156683
NC_015456,NC_004851,1,0.84503853
NC_015464,NZ_CP010490,1,0.28358558
NC_015466,NZ_CP027408,1,0.37535477
NC_015568,NZ_CP010888,1,0.9670915999999999
NC_015937,NC_006463,1,0.13479523
NC_015938,NZ_CP015923,1,0.42815176
NC_016158,NZ_CP024888,1,0.96707314
NC_016160,NZ_CP024888,1,0.789357
NC_016163,NC_008791,1,0.053602885
NC_016165,NC_014035,1,0.87599564
NC_016562,NZ_CP010490,1,0.37250113
NC_016565,NZ_CP026063,1,0.5603935999999999
NC_016568,NC_021216,1,0.768825
NC_016569,NC_018681,1,0.9498991
NC_016570,NZ_CP024888,1,0.67578506
NC_016571,NC_016830,1,0.08948779
NC_016652,NC_014659,1,0.9937396000000001
NC_016654,NC_014659,1,0.9985423000000001
NC_016762,NZ_CP012584,1,0.9979413
NC_016763,NZ_CP015923,1,0.96088445
NC_016765,NZ_CP012584,1,0.96501565
NC_016767,NZ_CP023568,1,0.004250599
NC_016770,NZ_LN877293,1,0.7024279
NC_018834,NC_018707,1,0.98145676
NC_018836,NC_003904,1,0.89006233
NC_018838,NC_018707,1,0.9704204
NC_018839,NC_018707,1,0.89190704
NC_018840,NC_018707,1,0.97493434
NC_018841,NC_018707,1,0.9792244000000001
NC_018842,NC_018707,1,0.951941
NC_018843,NZ_CP015923,1,0.72608334
NC_018845,NC_018707,1,0.96671695
NC_018846,NZ_CP024888,1,0.8796785
NC_018847,NC_018707,1,0.96199757
NC_018848,NZ_CP018075,1,0.8656113000000001
NC_018849,NC_018707,1,0.98166174
NC_018853,NC_004719,1,0.85070956
NC_018854,NZ_CP024888,1,0.5896574
NC_018859,NZ_CP024888,1,0.47879532
NC_018861,NZ_CP010490,1,0.3724147
NC_018851,NC_018707,1,0.95268923
NC_019401,NC_017933,1,0.8103696
NC_019402,NC_017933,1,0.88225085
