label,pred,score
1.0,0.99006954300226,1.0
1.0,1.0,1.0
1.0,0.9978386409714044,1.0
1.0,0.9330546146727182,1.0
1.0,0.8208317139560116,1.0
1.0,0.9370048988667844,1.0
1.0,0.9569415525872792,1.0
1.0,0.930300129239797,1.0
1.0,0.9435321867525296,1.0
1.0,0.928219816803769,1.0
1.0,0.9052800933365244,1.0
1.0,0.8831008523934107,1.0
1.0,0.9459418678590428,1.0
1.0,0.9687504038083364,1.0
1.0,0.9659156355370604,1.0
1.0,0.9851768633640008,1.0
1.0,0.9816713500715344,1.0
1.0,0.9591257177700316,1.0
1.0,0.9298377464185164,1.0
1.0,0.9750081781444372,1.0
1.0,0.9969364025484262,1.0
1.0,0.9591175703876949,1.0
1.0,0.9742917833151891,1.0
1.0,0.9686291949075014,1.0
1.0,0.9515943579454336,1.0
1.0,0.9408688634054148,1.0
1.0,0.9814150858642616,1.0
1.0,1.0,1.0
1.0,0.6854532382363402,1.0
1.0,0.7347000342222376,1.0
1.0,0.7038712496203131,1.0
1.0,0.6108810005306152,1.0
1.0,0.9603332510571682,1.0
1.0,0.9647980345819234,1.0
1.0,0.9352977686154732,1.0
1.0,0.46051029585240794,0.0
1.0,0.4543259725238526,0.0
1.0,0.2439127792314635,0.0
1.0,0.2380988160344049,0.0
1.0,0.2349922821191746,0.0
1.0,0.24642191363453425,0.0
1.0,0.2453572731978045,0.0
1.0,0.9209966747974786,1.0
1.0,0.9552649469342872,1.0
1.0,0.9360314996948196,1.0
1.0,0.9230823337294084,1.0
1.0,0.7429401776113898,1.0
1.0,0.8908222828509716,1.0
1.0,0.9354714886361412,1.0
1.0,0.9902312838542292,1.0
1.0,0.9974409712202854,1.0
1.0,0.9996175471017706,1.0
1.0,0.9379784407023614,1.0
1.0,0.8539632833024355,1.0
1.0,0.9457538283832052,1.0
1.0,0.9597372840668704,1.0
1.0,0.9376968547052263,1.0
1.0,0.980860220281894,1.0
1.0,0.9661810508114821,1.0
1.0,0.8462888732559247,1.0
1.0,0.6810966937315589,1.0
1.0,0.9108941441154808,1.0
1.0,0.9488520649866856,1.0
1.0,0.1976492184267576,0.0
1.0,0.19444643009124424,0.0
1.0,0.20251728000704103,0.0
1.0,0.20412177038858836,0.0
1.0,0.20278067022448576,0.0
1.0,0.9966305670242102,1.0
1.0,0.9935192228863432,1.0
1.0,0.99624776403723,1.0
1.0,0.9626813763604429,1.0
1.0,0.8569306528903494,1.0
1.0,0.9587657932274392,1.0
1.0,0.9701632855253386,1.0
1.0,0.17405749851458974,0.0
1.0,0.16892416693351864,0.0
1.0,0.16988580403816228,0.0
1.0,0.1792968161409528,0.0
1.0,0.1874297225114158,0.0
1.0,0.17409229505547305,0.0
1.0,0.17363516052931602,0.0
1.0,0.9807285654593988,1.0
1.0,0.9965718946877716,1.0
1.0,0.9988121447548652,1.0
1.0,0.9221794608043454,1.0
1.0,0.8489455285409035,1.0
1.0,0.9470992318100204,1.0
1.0,0.9588121547580358,1.0
1.0,0.9838300267350828,1.0
1.0,0.995904407399002,1.0
1.0,0.9987113110788168,1.0
1.0,0.9333255737812738,1.0
1.0,0.8717113958409768,1.0
1.0,0.9597131887204472,1.0
1.0,0.9721148717371524,1.0
1.0,0.9633995539316074,1.0
1.0,0.9641005086050649,1.0
1.0,0.964344521402327,1.0
1.0,0.8998664102477212,1.0
1.0,0.9484945801664436,1.0
1.0,1.0,1.0
1.0,0.9931062833814028,1.0
1.0,0.952163598590394,1.0
1.0,0.938837108442822,1.0
1.0,0.7355816107741898,1.0
1.0,0.432296922069192,0.0
1.0,0.7626502642376566,1.0
1.0,0.7950176253042772,1.0
1.0,0.9517798435160608,1.0
1.0,0.969889746105106,1.0
1.0,0.9557636757810948,1.0
1.0,0.9284772389409292,1.0
1.0,0.7297873611099224,1.0
1.0,0.9072989057270896,1.0
1.0,0.9411835652093904,1.0
1.0,0.9661733886817244,1.0
1.0,0.9940280348643468,1.0
1.0,0.9833785983602104,1.0
1.0,0.8566303167829308,1.0
1.0,0.8588382473791347,1.0
1.0,0.9689681082252178,1.0
1.0,0.9700787086029082,1.0
1.0,0.985810105095682,1.0
1.0,0.9789481438649008,1.0
1.0,0.9211961403061384,1.0
1.0,0.9088951663301816,1.0
1.0,0.9839199322124554,1.0
0.0,0.11231724218247162,0.0
0.0,0.23612135142442908,0.0
0.0,0.4594108221506067,0.0
0.0,0.4902106224327967,0.0
0.0,0.2381186149882434,0.0
0.0,0.46002003958217186,0.0
0.0,0.48426794652232186,0.0
0.0,0.4755023352019409,0.0
0.0,0.11899994028100651,0.0
0.0,0.49443857673546854,0.0
0.0,0.47300604652127387,0.0
0.0,0.10653642955496027,0.0
0.0,0.5040956875525887,1.0
0.0,0.47500599907880436,0.0
0.0,0.48403755184845626,0.0
0.0,0.47056220510854935,0.0
0.0,0.21460218659091645,0.0
0.0,0.46510615443343184,0.0
0.0,0.46769936751472924,0.0
0.0,0.43619760440296157,0.0
0.0,0.5041006530176462,1.0
0.0,0.3342060656236373,0.0
0.0,0.4206110799283874,0.0
0.0,0.11812648262604587,0.0
0.0,0.41201669760087467,0.0
0.0,0.491293734535864,0.0
0.0,0.42132887913725536,0.0
0.0,0.4880525776314223,0.0
0.0,0.20863752527446291,0.0
0.0,0.3027564297908288,0.0
0.0,0.4828814968216893,0.0
0.0,0.3909536799411401,0.0
0.0,0.4864607153268599,0.0
0.0,0.4737625817043555,0.0
0.0,0.4706917783933046,0.0
0.0,0.47558657838474305,0.0
0.0,0.3714529441529204,0.0
0.0,0.4923206543123769,0.0
0.0,0.4935184103262142,0.0
0.0,0.004478911451093146,0.0
0.0,0.1087955054822303,0.0
0.0,0.4915274648178987,0.0
0.0,0.08905755760320677,0.0
0.0,0.45597425081862497,0.0
0.0,0.29871031484511207,0.0
0.0,0.4945981635870228,0.0
0.0,0.0973308334252973,0.0
0.0,0.49258701827116413,0.0
0.0,0.1072902692009433,0.0
0.0,0.47837748782245193,0.0
0.0,0.4906848360708006,0.0
0.0,0.44775636187621876,0.0
0.0,0.486040872082263,0.0
0.0,0.5128205128205129,1.0
0.0,0.1060529640173227,0.0
0.0,0.35276336241492495,0.0
0.0,0.36422299646213596,0.0
0.0,0.49329443280440316,0.0
0.0,0.4894103209652907,0.0
0.0,0.09986984409394795,0.0
0.0,0.1289765085034019,0.0
0.0,0.4705417941876232,0.0
0.0,0.353344330160155,0.0
0.0,0.5070797767071114,1.0
0.0,0.21922580561680174,0.0
0.0,0.48395414449077956,0.0
0.0,0.12486222750800005,0.0
0.0,0.4619848963883961,0.0
0.0,0.4941215110129273,0.0
0.0,0.48690910197187615,0.0
0.0,0.489908348957863,0.0
0.0,0.4952775541316675,0.0
0.0,0.4852502813087494,0.0
0.0,0.477146980971863,0.0
0.0,0.4663504258558144,0.0
0.0,0.22830787108086992,0.0
0.0,0.11205291941776775,0.0
0.0,0.47055245376422505,0.0
0.0,0.22608334476057845,0.0
0.0,0.40487020442339516,0.0
0.0,0.49927720301403955,0.0
0.0,0.48910597403021344,0.0
0.0,0.49166286589466685,0.0
0.0,0.4816710205540205,0.0
0.0,0.4735386227137202,0.0
0.0,0.4947623725212079,0.0
0.0,0.49015750440995776,0.0
0.0,0.47572703166802444,0.0
0.0,0.49412465486299656,0.0
0.0,0.4943772361135469,0.0
0.0,0.4955124810811483,0.0
0.0,0.4908002482328389,0.0
0.0,0.5040607812352097,1.0
0.0,0.411597506066673,0.0
0.0,0.4827788954370687,0.0
0.0,0.48929122577971607,0.0
0.0,0.4791013517943849,0.0
0.0,0.4945487832565272,0.0
0.0,0.4832582302113331,0.0
0.0,0.49967554062291897,0.0
0.0,0.5015752196512155,1.0
0.0,0.48357341207662013,0.0
0.0,0.4871982323721955,0.0
0.0,0.5056658634458511,1.0
0.0,0.49676770730965353,0.0
0.0,0.4752237167779438,0.0
0.0,0.4951706385169789,0.0
0.0,0.5071791882684124,1.0
0.0,0.4901936946200306,0.0
0.0,0.502058157673709,1.0
0.0,0.49907843730316975,0.0
0.0,0.5001561833305349,1.0
0.0,0.4865736767051543,0.0
0.0,0.4954583447926275,0.0
0.0,0.4922213420692318,0.0
0.0,0.4818561400947967,0.0
0.0,0.4932524442149669,0.0
0.0,0.5068405136447329,1.0
0.0,0.4822790465453121,0.0
0.0,0.49242341044177707,0.0
0.0,0.49287089224236375,0.0
0.0,0.3877567908717274,0.0
0.0,0.505758178435297,1.0
0.0,0.4044926350892922,0.0
0.0,0.3303659385981422,0.0
0.0,0.47548822747985553,0.0
0.0,0.36040351220848144,0.0
0.0,0.38200963791170633,0.0
0.0,0.40630410416100443,0.0
0.0,0.4302982711993851,0.0
0.0,0.3081572788765187,0.0
0.0,0.34964716723685973,0.0
0.0,0.405898289196759,0.0
0.0,0.21860601721660974,0.0
0.0,0.22767213544079096,0.0
0.0,0.2422387640933358,0.0
0.0,0.23155072279782385,0.0
0.0,0.23207192578241004,0.0
0.0,0.23061476600848754,0.0
0.0,0.23598989905035903,0.0
0.0,0.21597982992243422,0.0
0.0,0.22659000559100823,0.0
0.0,0.2212912948056995,0.0
0.0,0.2344355109329592,0.0
0.0,0.12852851836611856,0.0
0.0,0.1305471488658221,0.0
0.0,0.12983254642035089,0.0
0.0,0.13051560122135175,0.0
0.0,0.13410497745195996,0.0
0.0,0.12665302591295502,0.0
0.0,0.13072917646438226,0.0
0.0,0.12520806220322128,0.0
0.0,0.12966353763167396,0.0
0.0,0.12129298895134877,0.0
0.0,0.12358995539629584,0.0
0.0,0.4983378613890676,0.0
0.0,0.5055424878990414,1.0
0.0,0.47382400860995855,0.0
0.0,0.5060627993278691,1.0
0.0,0.4851559724809645,0.0
0.0,0.5048623254868994,1.0
0.0,0.5016222414310105,1.0
0.0,0.5103904713585627,1.0
0.0,0.4767104652024353,0.0
0.0,0.416730748913095,0.0
0.0,0.480208797540918,0.0
0.0,0.4898466940113197,0.0
0.0,0.46993882414968985,0.0
0.0,0.46231800432705766,0.0
0.0,0.4834913878818117,0.0
0.0,0.4692553949892269,0.0
0.0,0.4650060336347682,0.0
0.0,0.48930821577417266,0.0
0.0,0.47727203432548065,0.0
0.0,0.4842180197049003,0.0
0.0,0.4830552989637682,0.0
0.0,0.5018300392044569,1.0
0.0,0.37197721038073034,0.0
0.0,0.4898923747889498,0.0
0.0,0.4551617901669949,0.0
0.0,0.4405578663919106,0.0
0.0,0.5032472564101937,1.0
0.0,0.48795509412020327,0.0
0.0,0.4707388481925715,0.0
0.0,0.49052015037014257,0.0
0.0,0.48598506740242503,0.0
0.0,0.1034976858830141,0.0
0.0,0.1077081972739267,0.0
0.0,0.1047620955706062,0.0
0.0,0.10854335784041944,0.0
0.0,0.10584698476169861,0.0
0.0,0.10594400334184093,0.0
0.0,0.10612631074471832,0.0
0.0,0.10011086207499016,0.0
0.0,0.5040706593549953,1.0
0.0,0.4712702862713469,0.0
0.0,0.463903859525102,0.0
0.0,0.4967923573584335,0.0
0.0,0.4724989787826033,0.0
0.0,0.4797354014128343,0.0
0.0,0.49187250039587116,0.0
0.0,0.47895230504437725,0.0
0.0,0.50801327678114,1.0
0.0,0.49139059462331175,0.0
0.0,0.08931153958183952,0.0
0.0,0.09108158177743512,0.0
0.0,0.0909845961020106,0.0
0.0,0.09018146644331768,0.0
0.0,0.08849715361277126,0.0
0.0,0.09107225928004774,0.0
0.0,0.090026449857319,0.0
0.0,0.08927405888179177,0.0
0.0,0.08957319364854692,0.0
0.0,0.08951695870442214,0.0
0.0,0.09087505884168603,0.0
0.0,0.49094092377634924,0.0
0.0,0.45717163854606674,0.0
0.0,0.48707187679154895,0.0
0.0,0.4637779229282348,0.0
0.0,0.4833906528889875,0.0
0.0,0.4779531757182401,0.0
0.0,0.4755179481499641,0.0
0.0,0.4675572944094428,0.0
0.0,0.38926861764435067,0.0
0.0,0.5020319581138073,1.0
0.0,0.4727836543494345,0.0
0.0,0.46306257900358194,0.0
0.0,0.4954827646011282,0.0
0.0,0.476662966596703,0.0
0.0,0.4919263214233719,0.0
0.0,0.47916652143317934,0.0
0.0,0.5065534490081545,1.0
0.0,0.405973333112017,0.0
0.0,0.47989719913645357,0.0
0.0,0.4325110834535613,0.0
0.0,0.46066189235674654,0.0
0.0,0.46814659779014206,0.0
0.0,0.44940948407018777,0.0
0.0,0.4596602868494174,0.0
0.0,0.4927218029922679,0.0
0.0,0.4452782135774191,0.0
0.0,0.4506243848637562,0.0
0.0,0.3896308709501458,0.0
0.0,0.4656979853001291,0.0
0.0,0.3987920872450146,0.0
0.0,0.4222643627632567,0.0
0.0,0.42798649637828884,0.0
0.0,0.42311763196312197,0.0
0.0,0.4925151793979662,0.0
0.0,0.4717253316988572,0.0
0.0,0.5033020338238912,1.0
0.0,0.49359152298525005,0.0
0.0,0.4908456826214429,0.0
0.0,0.5111477507291305,1.0
0.0,0.49175633796965734,0.0
0.0,0.49054054289084265,0.0
0.0,0.44400542999302683,0.0
0.0,0.4845584811988958,0.0
0.0,0.5054506821958509,1.0
0.0,0.45506464332948243,0.0
0.0,0.5128205128205129,1.0
0.0,0.4915943970108087,0.0
0.0,0.50900042086207,1.0
0.0,0.47437009141884884,0.0
0.0,0.48738164919063076,0.0
0.0,0.49819537460716834,0.0
0.0,0.47911034764798105,0.0
0.0,0.5065994241570121,1.0
0.0,0.502759814364141,1.0
0.0,0.5048004014971477,1.0
0.0,0.34709570255091793,0.0
0.0,0.4919049202146704,0.0
